ISIN_NUMBER,Date,Price
INF00XX01168,2021-09-16,15.5036
INF00XX01168,2021-09-17,15.4021
INF00XX01168,2021-09-20,15.2271
INF00XX01168,2021-09-21,15.2671
INF00XX01168,2021-09-22,15.3703
INF00XX01168,2021-09-23,15.5166
INF00XX01168,2021-09-24,15.4319
INF00XX01168,2021-09-27,15.5137
INF00XX01168,2021-09-28,15.5398
INF00XX01168,2021-09-29,15.5813
INF00XX01168,2021-09-30,15.5344
INF00XX01168,2021-10-01,15.5437
INF00XX01168,2021-10-04,15.6355
INF00XX01168,2021-10-05,15.6538
INF00XX01168,2021-10-06,15.4883
INF00XX01168,2021-10-07,15.6566
INF00XX01168,2021-10-08,15.689
INF00XX01168,2021-10-11,15.9332
INF00XX01168,2021-10-12,16.1516
INF00XX01168,2021-10-13,16.2055
INF00XX01168,2021-10-14,16.1595
INF00XX01168,2021-10-18,16.1667
INF00XX01168,2021-10-19,15.7381
INF00XX01168,2021-10-20,15.6169
INF00XX01168,2021-10-21,15.7098
INF00XX01168,2021-10-22,15.6504
INF00XX01168,2021-10-25,15.5735
INF00XX01168,2021-10-26,15.7521
INF00XX01168,2021-10-27,15.7245
INF00XX01168,2021-10-28,15.4561
INF00XX01168,2021-10-29,15.4093
INF00XX01168,2021-11-01,15.5763
INF00XX01168,2021-11-02,15.68
INF00XX01168,2021-11-03,15.5559
INF00XX01168,2021-11-08,15.9478
INF00XX01168,2021-11-09,15.9952
INF00XX01168,2021-11-10,16.0055
INF00XX01168,2021-11-11,15.8355
INF00XX01168,2021-11-12,15.9483
INF00XX01168,2021-11-15,15.8973
INF00XX01168,2021-11-16,15.7823
INF00XX01168,2021-11-17,15.6489
INF00XX01168,2021-11-18,15.4144
INF00XX01168,2021-11-22,14.8632
INF00XX01168,2021-11-23,15.0438
INF00XX01168,2021-11-24,15.135
INF00XX01168,2021-11-25,15.1894
INF00XX01168,2021-11-26,14.7799
INF00XX01168,2021-11-29,14.5981
INF00XX01168,2021-11-30,14.5918
INF00XX01168,2021-12-01,14.7127
INF00XX01168,2021-12-02,14.7467
INF00XX01168,2021-12-03,14.6461
INF00XX01168,2021-12-06,14.4818
INF00XX01168,2021-12-07,14.6733
INF00XX01168,2021-12-08,14.8541
INF00XX01168,2021-12-09,14.9335
INF00XX01168,2021-12-10,14.977
INF00XX01168,2021-12-13,14.9289
INF00XX01168,2021-12-14,14.8596
INF00XX01168,2021-12-15,14.7364
INF00XX01168,2021-12-16,14.6317
INF00XX01168,2021-12-17,14.3841
INF00XX01168,2021-12-20,14.0924
INF00XX01168,2021-12-21,14.1721
INF00XX01168,2021-12-22,14.3191
INF00XX01168,2021-12-23,14.3696
INF00XX01168,2021-12-24,14.237
INF00XX01168,2021-12-27,14.2779
INF00XX01168,2021-12-28,14.4124
INF00XX01168,2021-12-29,14.4511
INF00XX01168,2021-12-30,14.422
INF00XX01168,2021-12-31,14.5188
INF00XX01168,2022-01-03,14.7024
INF00XX01168,2022-01-04,14.7425
INF00XX01168,2022-01-05,14.7419
INF00XX01168,2022-01-06,14.6929
INF00XX01168,2022-01-07,14.6925
INF00XX01168,2022-01-10,14.8261
INF00XX01168,2022-01-11,14.8347
INF00XX01168,2022-01-12,14.9091
INF00XX01168,2022-01-13,15.0045
INF00XX01168,2022-01-14,15.0084
INF00XX01168,2022-01-17,15.0913
INF00XX01168,2022-01-18,14.8911
INF00XX01168,2022-01-19,14.8543
INF00XX01168,2022-01-20,14.7914
INF00XX01168,2022-01-21,14.5389
INF00XX01168,2022-01-24,14.1843
INF00XX01168,2022-01-25,14.278
INF00XX01168,2022-01-27,14.2512
INF00XX01168,2022-01-28,14.3014
INF00XX01168,2022-01-31,14.5177
INF00XX01168,2022-02-01,14.6267
INF00XX01168,2022-02-02,14.7564
INF00XX01168,2022-02-03,14.6256
INF00XX01168,2022-02-04,14.5491
INF00XX01168,2022-02-07,14.3358
INF00XX01168,2022-02-08,14.2962
INF00XX01168,2022-02-09,14.3869
INF00XX01168,2022-02-10,14.3979
INF00XX01168,2022-02-11,14.1793
INF00XX01168,2022-02-14,13.767
INF00XX01168,2022-02-15,14.0209
INF00XX01168,2022-02-16,13.9692
INF00XX01168,2022-02-17,13.9528
INF00XX01168,2022-02-18,13.9355
INF00XX01168,2022-02-21,13.7947
INF00XX01168,2022-02-22,13.6408
INF00XX01168,2022-02-23,13.6804
INF00XX01168,2022-02-24,13.036
INF00XX01168,2022-02-25,13.4571
INF00XX01168,2022-02-28,13.6616
INF00XX01168,2022-03-02,13.6252
INF00XX01168,2022-03-03,13.6022
INF00XX01168,2022-03-04,13.3081
INF00XX01168,2022-03-07,13.1956
INF00XX01168,2022-03-08,13.2971
INF00XX01168,2022-03-09,13.4123
INF00XX01168,2022-03-10,13.3575
INF00XX01168,2022-03-11,13.4343
INF00XX01168,2022-03-14,13.5236
INF00XX01168,2022-03-15,13.3645
INF00XX01168,2022-03-16,13.6147
INF00XX01168,2022-03-17,13.7852
INF00XX01168,2022-03-21,13.6847
INF00XX01168,2022-03-22,13.7452
INF00XX01168,2022-03-23,13.6674
INF00XX01168,2022-03-24,13.6308
INF00XX01168,2022-03-25,13.5517
INF00XX01168,2022-03-28,13.5667
INF00XX01168,2022-03-29,13.6667
INF00XX01168,2022-03-30,13.8062
INF00XX01168,2022-03-31,13.8234
INF00XX01168,2022-04-01,14.0059
INF00XX01168,2022-04-04,14.2168
INF00XX01168,2022-04-05,14.2318
INF00XX01168,2022-04-06,14.2017
INF00XX01168,2022-04-07,14.1096
INF00XX01168,2022-04-08,14.2537
INF00XX01168,2022-04-11,14.2385
INF00XX01168,2022-04-12,14.0648
INF00XX01168,2022-04-13,14.0636
INF00XX01168,2022-04-18,13.8737
INF00XX01168,2022-04-19,13.7573
INF00XX01168,2022-04-20,13.8278
INF00XX01168,2022-04-21,13.9903
INF00XX01168,2022-04-22,13.9117
INF00XX01168,2022-04-25,13.6615
INF00XX01168,2022-04-26,13.8088
INF00XX01168,2022-04-27,13.7454
INF00XX01168,2022-04-28,13.8903
INF00XX01168,2022-04-29,13.8095
INF00XX01168,2022-05-02,13.8155
INF00XX01168,2022-05-04,13.5626
INF00XX01168,2022-05-05,13.5748
INF00XX01168,2022-05-06,13.3454
INF00XX01168,2022-05-09,13.2508
INF00XX01168,2022-05-10,13.095
INF00XX01168,2022-05-11,12.9298
INF00XX01168,2022-05-12,12.6866
INF00XX01168,2022-05-13,12.7365
INF00XX01168,2022-05-16,12.9115
INF00XX01168,2022-05-17,13.2427
INF00XX01168,2022-05-18,13.2849
INF00XX01168,2022-05-19,13.0164
INF00XX01168,2022-05-20,13.3041
INF00XX01168,2022-05-23,13.1953
INF00XX01168,2022-05-24,13.0864
INF00XX01168,2022-05-25,12.9296
INF00XX01168,2022-05-26,13.0871
INF00XX01168,2022-05-27,13.2137
INF00XX01168,2022-05-30,13.4402
INF00XX01168,2022-05-31,13.4752
INF00XX01168,2022-06-01,13.5446
INF00XX01168,2022-06-02,13.6039
INF00XX01168,2022-06-03,13.5194
INF00XX01168,2022-06-06,13.498
INF00XX01168,2022-06-07,13.4994
INF00XX01168,2022-06-08,13.5077
INF00XX01168,2022-06-09,13.5928
INF00XX01168,2022-06-10,13.4278
INF00XX01168,2022-06-13,13.0728
INF00XX01168,2022-06-14,13.004
INF00XX01168,2022-06-15,13.0199
INF00XX01168,2022-06-16,12.7073
INF00XX01168,2022-06-17,12.6529
INF00XX01168,2022-06-20,12.507
INF00XX01168,2022-06-21,12.7946
INF00XX01168,2022-06-22,12.6339
INF00XX01168,2022-06-23,12.7396
INF00XX01168,2022-06-24,12.8465
INF00XX01168,2022-06-27,12.9723
INF00XX01168,2022-06-28,13.0316
INF00XX01168,2022-06-29,13.0429
INF00XX01168,2022-06-30,12.9917
INF00XX01168,2022-07-01,12.9632
INF00XX01168,2022-07-04,13.0415
INF00XX01168,2022-07-05,13.0297
INF00XX01168,2022-07-06,13.1211
INF00XX01168,2022-07-07,13.2623
INF00XX01168,2022-07-08,13.3114
INF00XX01168,2022-07-11,13.3588
INF00XX01168,2022-07-12,13.2568
INF00XX01168,2022-07-13,13.2364
INF00XX01168,2022-07-14,13.2114
INF00XX01168,2022-07-15,13.3084
INF00XX01168,2022-07-18,13.4792
INF00XX01168,2022-07-19,13.5745
INF00XX01168,2022-07-20,13.6949
INF00XX01168,2022-07-21,13.7919
INF00XX01168,2022-07-22,13.8215
INF00XX01168,2022-07-25,13.8216
INF00XX01168,2022-07-26,13.7546
INF00XX01168,2022-07-27,13.8069
INF00XX01168,2022-07-28,13.9386
INF00XX01168,2022-07-29,14.1183
INF00XX01168,2022-08-01,14.2654
INF00XX01168,2022-08-02,14.3003
INF00XX01168,2022-08-03,14.2554
INF00XX01168,2022-08-04,14.2748
INF00XX01168,2022-08-05,14.2868
INF00XX01168,2022-08-08,14.3945
INF00XX01168,2022-08-10,14.382
INF00XX01168,2022-08-11,14.5139
INF00XX01168,2022-08-12,14.5586
INF00XX01168,2022-08-16,14.6656
INF00XX01168,2022-08-17,14.7386
INF00XX01168,2022-08-18,14.8032
INF00XX01168,2022-08-19,14.6545
INF00XX01168,2022-08-22,14.4866
INF00XX01168,2022-08-23,14.5869
INF00XX01168,2022-08-24,14.6608
INF00XX01168,2022-08-25,14.6658
INF00XX01168,2022-08-26,14.7436
INF00XX01168,2022-08-29,14.6016
INF00XX01168,2022-08-30,14.8482
INF00XX01168,2022-09-01,14.8071
INF00XX01168,2022-09-02,14.8169
INF00XX01168,2022-09-05,14.9321
INF00XX01168,2022-09-06,14.9237
INF00XX01168,2022-09-07,14.9498
INF00XX01168,2022-09-08,15.0498
INF00XX01168,2022-09-09,15.0577
INF00XX01168,2022-09-12,15.1816
INF00XX01168,2022-09-13,15.2724
INF00XX01168,2022-09-14,15.2516
INF00XX01168,2022-09-15,15.2463
INF00XX01168,2022-09-16,14.9806
INF00XX01168,2022-09-19,15.0358
INF00XX01168,2022-09-20,15.2177
INF00XX01168,2022-09-21,15.083
INF00XX01168,2022-09-22,15.116
INF00XX01168,2022-09-23,14.8375
INF00XX01168,2022-09-26,14.4383
INF00XX01168,2022-09-27,14.4634
INF00XX01168,2022-09-28,14.3973
INF00XX01168,2022-09-29,14.442
INF00XX01168,2022-09-30,14.675
INF00XX01168,2022-10-03,14.5253
INF00XX01168,2022-10-04,14.8167
INF00XX01168,2022-10-06,14.912
INF00XX01168,2022-10-07,14.925
INF00XX01168,2022-10-10,14.8422
INF00XX01168,2022-10-11,14.6262
INF00XX01168,2022-10-12,14.7368
INF00XX01168,2022-10-13,14.6532
INF00XX01168,2022-10-14,14.7228
INF00XX01168,2022-10-17,14.8209
INF00XX01168,2022-10-18,14.9826
INF00XX01168,2022-10-19,14.9486
INF00XX01168,2022-10-20,14.9733
INF00XX01168,2022-10-21,14.9412
INF00XX01168,2022-10-25,15.0551
INF00XX01168,2022-10-27,15.1702
INF00XX01168,2022-10-28,15.1148
INF00XX01168,2022-10-31,15.2831
INF00XX01168,2022-11-01,15.351
INF00XX01168,2022-11-02,15.3319
INF00XX01168,2022-11-03,15.3387
INF00XX01168,2022-11-04,15.3377
INF00XX01168,2022-11-07,15.4338
INF00XX01168,2022-11-09,15.3701
INF00XX01168,2022-11-10,15.2539
INF00XX01168,2022-11-11,15.3619
INF00XX01168,2022-11-14,15.3575
INF00XX01168,2022-11-15,15.3786
INF00XX01168,2022-11-16,15.3828
INF00XX01168,2022-11-17,15.3679
INF00XX01168,2022-11-18,15.3024
INF00XX01168,2022-11-21,15.2756
INF00XX01168,2022-11-22,15.3124
INF00XX01168,2022-11-23,15.3976
INF00XX01168,2022-11-24,15.4853
INF00XX01168,2022-11-25,15.5178
INF00XX01168,2022-11-28,15.5589
INF00XX01168,2022-11-29,15.5383
INF00XX01168,2022-11-30,15.6609
INF00XX01168,2022-12-01,15.747
INF00XX01168,2022-12-02,15.7424
INF00XX01168,2022-12-05,15.7244
INF00XX01168,2022-12-06,15.6842
INF00XX01168,2022-12-07,15.6254
INF00XX01168,2022-12-08,15.7208
INF00XX01168,2022-12-09,15.6132
INF00XX01168,2022-12-12,15.6413
INF00XX01168,2022-12-13,15.6852
INF00XX01168,2022-12-14,15.7633
INF00XX01168,2022-12-15,15.5796
INF00XX01168,2022-12-16,15.3999
INF00XX01168,2022-12-19,15.5368
INF00XX01168,2022-12-20,15.4839
INF00XX01168,2022-12-21,15.2385
INF00XX01168,2022-12-22,15.1192
INF00XX01168,2022-12-23,14.6672
INF00XX01168,2022-12-26,15.02
INF00XX01168,2022-12-27,15.1434
INF00XX01168,2022-12-28,15.164
INF00XX01168,2022-12-29,15.2312
INF00XX01168,2022-12-30,15.2404
INF00XX01168,2023-01-02,15.3267
INF00XX01168,2023-01-03,15.3517
INF00XX01168,2023-01-04,15.1908
INF00XX01168,2023-01-05,15.1993
INF00XX01168,2023-01-06,15.0863
INF00XX01168,2023-01-09,15.1749
INF00XX01168,2023-01-10,15.0569
INF00XX01168,2023-01-11,15.0503
INF00XX01168,2023-01-12,15.0553
INF00XX01168,2023-01-13,15.1022
INF00XX01168,2023-01-16,15.0641
INF00XX01168,2023-01-17,15.0979
INF00XX01168,2023-01-18,15.1658
INF00XX01168,2023-01-19,15.1244
INF00XX01168,2023-01-20,15.057
INF00XX01168,2023-01-23,15.085
INF00XX01168,2023-01-24,15.0489
INF00XX01168,2023-01-25,14.8527
INF00XX01168,2023-01-27,14.6078
INF00XX01168,2023-01-30,14.6262
INF00XX01168,2023-01-31,14.8474
INF00XX01168,2023-02-01,14.688
INF00XX01168,2023-02-02,14.7281
INF00XX01168,2023-02-03,14.8175
INF00XX01168,2023-02-06,14.8509
INF00XX01168,2023-02-07,14.8362
INF00XX01168,2023-02-08,14.9548
INF00XX01168,2023-02-09,14.9761
INF00XX01168,2023-02-10,14.9886
INF00XX01168,2023-02-13,14.8282
INF00XX01168,2023-02-14,14.8596
INF00XX01168,2023-02-15,14.9296
INF00XX01168,2023-02-16,15.0714
INF00XX01168,2023-02-17,15.0054
INF00XX01168,2023-02-20,14.9694
INF00XX01168,2023-02-21,14.9237
INF00XX01168,2023-02-22,14.738
INF00XX01168,2023-02-23,14.7728
INF00XX01168,2023-02-24,14.7079
INF00XX01168,2023-02-27,14.6102
INF00XX01168,2023-02-28,14.6598
INF00XX01168,2023-03-01,14.8432
INF00XX01168,2023-03-02,14.7611
INF00XX01168,2023-03-03,14.9446
INF00XX01168,2023-03-06,15.0341
INF00XX01168,2023-03-08,15.0866
INF00XX01168,2023-03-09,15.0443
INF00XX01168,2023-03-10,14.9405
INF00XX01168,2023-03-13,14.6719
INF00XX01168,2023-03-14,14.5853
INF00XX01168,2023-03-15,14.5879
INF00XX01168,2023-03-16,14.5204
INF00XX01168,2023-03-17,14.5993
INF00XX01168,2023-03-20,14.4776
INF00XX01168,2023-03-21,14.6046
INF00XX01168,2023-03-22,14.6626
INF00XX01168,2023-03-23,14.6023
INF00XX01168,2023-03-24,14.4665
INF00XX01168,2023-03-27,14.4012
INF00XX01168,2023-03-28,14.3803
INF00XX01168,2023-03-29,14.6235
INF00XX01168,2023-03-31,14.793
INF00XX01168,2023-04-03,14.795
INF00XX01168,2023-04-05,14.854
INF00XX01168,2023-04-06,14.898
INF00XX01168,2023-04-10,14.9212
INF00XX01168,2023-04-11,15.0174
INF00XX01168,2023-04-12,15.0501
INF00XX01168,2023-04-13,15.0699
INF00XX01168,2023-04-17,15.0528
INF00XX01168,2023-04-18,15.0539
INF00XX01168,2023-04-19,15.0228
INF00XX01168,2023-04-20,15.0399
INF00XX01168,2023-04-21,15.0085
INF00XX01168,2023-04-24,15.0971
INF00XX01168,2023-04-25,15.088
INF00XX01168,2023-04-26,15.1669
INF00XX01168,2023-04-27,15.2392
INF00XX01168,2023-04-28,15.3913
INF00XX01168,2023-05-02,15.4771
INF00XX01168,2023-05-03,15.4764
INF00XX01168,2023-05-04,15.6001
INF00XX01168,2023-05-05,15.4483
INF00XX01168,2023-05-08,15.5617
INF00XX01168,2023-05-09,15.486
INF00XX01168,2023-05-10,15.5199
INF00XX01168,2023-05-11,15.5617
INF00XX01168,2023-05-12,15.5287
INF00XX01168,2023-05-15,15.6155
INF00XX01168,2023-05-16,15.6543
INF00XX01168,2023-05-17,15.6537
INF00XX01168,2023-05-18,15.6219
INF00XX01168,2023-05-19,15.6186
INF00XX01168,2023-05-22,15.6831
INF00XX01168,2023-05-23,15.7201
INF00XX01168,2023-05-24,15.71
INF00XX01168,2023-05-25,15.7885
INF00XX01168,2023-05-26,15.8881
INF00XX01168,2023-05-29,15.9449
INF00XX01168,2023-05-30,16.025
INF00XX01168,2023-05-31,16.0994
INF00XX01168,2023-06-01,16.0839
INF00XX01168,2023-06-02,16.1779
INF00XX01168,2023-06-05,16.2485
INF00XX01168,2023-06-06,16.3473
INF00XX01168,2023-06-07,16.4821
INF00XX01168,2023-06-08,16.3896
INF00XX01168,2023-06-09,16.3863
INF00XX01168,2023-06-12,16.4486
INF00XX01168,2023-06-13,16.5193
INF00XX01168,2023-06-14,16.5838
INF00XX01168,2023-06-15,16.5737
INF00XX01168,2023-06-16,16.7156
INF00XX01168,2023-06-19,16.7047
INF00XX01168,2023-06-20,16.7686
INF00XX01168,2023-06-21,16.8312
INF00XX01168,2023-06-22,16.6992
INF00XX01168,2023-06-23,16.53
INF00XX01168,2023-06-26,16.5817
INF00XX01168,2023-06-27,16.7366
INF00XX01168,2023-06-28,16.849
INF00XX01168,2023-06-30,16.9938
INF00XX01168,2023-07-03,17.1057
INF00XX01168,2023-07-04,17.1511
INF00XX01168,2023-07-05,17.254
INF00XX01168,2023-07-06,17.332
INF00XX01168,2023-07-07,17.2269
INF00XX01168,2023-07-10,17.1897
INF00XX01168,2023-07-11,17.3233
INF00XX01168,2023-07-12,17.3716
INF00XX01168,2023-07-13,17.3334
INF00XX01168,2023-07-14,17.4431
INF00XX01168,2023-07-17,17.5095
INF00XX01168,2023-07-18,17.4752
INF00XX01168,2023-07-19,17.5565
INF00XX01168,2023-07-20,17.6357
INF00XX01168,2023-07-21,17.5242
INF00XX01168,2023-07-24,17.5388
INF00XX01168,2023-07-25,17.6068
INF00XX01168,2023-07-26,17.6767
INF00XX01168,2023-07-27,17.6655
INF00XX01168,2023-07-28,17.7283
INF00XX01168,2023-07-31,17.8396
INF00XX01168,2023-08-01,17.8528
INF00XX01168,2023-08-02,17.6142
INF00XX01168,2023-08-03,17.5646
INF00XX01168,2023-08-04,17.6591
INF00XX01168,2023-08-07,17.7586
INF00XX01168,2023-08-08,17.8267
INF00XX01168,2023-08-09,17.868
INF00XX01168,2023-08-10,17.8466
INF00XX01168,2023-08-11,17.8127
INF00XX01168,2023-08-14,17.7131
INF00XX01168,2023-08-16,17.7665
INF00XX01168,2023-08-17,17.7613
INF00XX01168,2023-08-18,17.7365
INF00XX01168,2023-08-21,17.8348
INF00XX01168,2023-08-22,17.9252
INF00XX01168,2023-08-23,18.0504
INF00XX01168,2023-08-24,18.0518
INF00XX01168,2023-08-25,17.9738
INF00XX01168,2023-08-28,18.0854
INF00XX01168,2023-08-29,18.1271
INF00XX01168,2023-08-30,18.2078
INF00XX01168,2023-08-31,18.2405
INF00XX01168,2023-09-01,18.4124
INF00XX01168,2023-09-04,18.4914
INF00XX01168,2023-09-05,18.5432
INF00XX01168,2023-09-06,18.5323
INF00XX01168,2023-09-07,18.649
INF00XX01168,2023-09-08,18.7659
INF00XX01168,2023-09-11,18.9493
INF00XX01168,2023-09-12,18.5521
INF00XX01168,2023-09-13,18.6303
INF00XX01168,2023-09-14,18.8022
INF00XX01168,2023-09-15,18.8361
INF00XX01168,2023-09-18,18.783
INF00XX01168,2023-09-20,18.614
INF00XX01168,2023-09-21,18.4551
INF00XX01168,2023-09-22,18.4486
INF00XX01168,2023-09-25,18.5095
INF00XX01168,2023-09-26,18.531
INF00XX01168,2023-09-27,18.6344
INF00XX01168,2023-09-29,18.7078
INF00XX01168,2023-10-03,18.7263
INF00XX01168,2023-10-04,18.53
INF00XX01168,2023-10-05,18.6603
INF00XX01168,2023-10-06,18.77
INF00XX01168,2023-10-09,18.571
INF00XX01168,2023-10-10,18.7912
INF00XX01168,2023-10-11,18.8992
INF00XX01168,2023-10-12,18.9331
INF00XX01168,2023-10-13,18.9099
INF00XX01168,2023-10-16,18.9168
INF00XX01168,2023-10-17,19.0026
INF00XX01168,2023-10-18,18.9046
INF00XX01168,2023-10-19,18.8773
INF00XX01168,2023-10-20,18.7658
INF00XX01168,2023-10-23,18.3542
INF00XX01168,2023-10-25,18.2163
INF00XX01168,2023-10-26,18.0708
INF00XX01168,2023-10-27,18.3117
INF00XX01168,2023-10-30,18.3723
INF00XX01168,2023-10-31,18.3313
INF00XX01168,2023-11-01,18.2629
INF00XX01168,2023-11-02,18.4162
INF00XX01168,2023-11-03,18.6098
INF00XX01168,2023-11-06,18.7741
INF00XX01168,2023-11-07,18.8062
INF00XX01168,2023-11-08,18.951
INF00XX01168,2023-11-09,18.9127
INF00XX01168,2023-11-10,18.9936
INF00XX01168,2023-11-13,19.2007
INF00XX01168,2023-11-15,19.3486
INF00XX01168,2023-11-16,19.4651
INF00XX01168,2023-11-17,19.5288
INF00XX01168,2023-11-20,19.5538
INF00XX01168,2023-11-21,19.5384
INF00XX01168,2023-11-22,19.4136
INF00XX01168,2023-11-23,19.5119
INF00XX01168,2023-11-24,19.5889
INF00XX01168,2023-11-28,19.6616
INF00XX01168,2023-11-29,19.8102
INF00XX01168,2023-11-30,19.9251
INF00XX01168,2023-12-01,20.0902
INF00XX01168,2023-12-04,20.4729
INF00XX01168,2023-12-05,20.5658
INF00XX01168,2023-12-06,20.5781
INF00XX01168,2023-12-07,20.6252
INF00XX01168,2023-12-08,20.6465
INF00XX01168,2023-12-11,20.8254
INF00XX01168,2023-12-12,20.6718
INF00XX01168,2023-12-13,20.8795
INF00XX01168,2023-12-14,21.019
INF00XX01168,2023-12-15,21.166
INF00XX01168,2023-12-18,21.2159
INF00XX01168,2023-12-19,21.216
INF00XX01168,2023-12-20,20.7199
INF00XX01168,2023-12-21,20.9645
INF00XX01168,2023-12-22,21.1082
INF00XX01168,2023-12-26,21.2588
INF00XX01168,2023-12-27,21.398
INF00XX01168,2023-12-28,21.472
INF00XX01168,2023-12-29,21.5108
INF00XX01168,2024-01-01,21.5896
INF00XX01168,2024-01-02,21.5551
INF00XX01168,2024-01-03,21.5513
INF00XX01168,2024-01-04,21.8081
INF00XX01168,2024-01-05,21.8778
INF00XX01168,2024-01-08,21.7349
INF00XX01168,2024-01-09,21.7745
INF00XX01168,2024-01-10,21.831
INF00XX01168,2024-01-11,22.0189
INF00XX01168,2024-01-12,22.1686
INF00XX01168,2024-01-15,22.2417
INF00XX01168,2024-01-16,22.1912
INF00XX01168,2024-01-17,21.9151
INF00XX01168,2024-01-18,21.8999
INF00XX01168,2024-01-19,22.1169
INF00XX01168,2024-01-23,21.6168
INF00XX01168,2024-01-24,21.9117
INF00XX01168,2024-01-25,21.9377
INF00XX01168,2024-01-29,22.2937
INF00XX01168,2024-01-30,22.1907
INF00XX01168,2024-01-31,22.517
INF00XX01168,2024-02-01,22.5332
INF00XX01168,2024-02-02,22.7182
INF00XX01168,2024-02-05,22.7382
INF00XX01168,2024-02-06,22.9092
INF00XX01168,2024-02-07,22.9455
INF00XX01168,2024-02-08,22.9926
INF00XX01168,2024-02-09,22.7932
INF00XX01168,2024-02-12,22.2041
INF00XX01168,2024-02-13,22.2837
INF00XX01168,2024-02-14,22.4992
INF00XX01168,2024-02-15,22.7063
INF00XX01168,2024-02-16,22.9576
INF00XX01168,2024-02-19,23.0818
INF00XX01168,2024-02-20,23.1188
INF00XX01168,2024-02-21,22.9692
INF00XX01168,2024-02-22,23.1379
INF00XX01168,2024-02-23,23.1971
INF00XX01168,2024-02-26,23.2138
INF00XX01168,2024-02-27,23.2683
INF00XX01168,2024-02-28,22.9074
INF00XX01168,2024-02-29,23.0022
INF00XX01168,2024-03-01,23.2498
INF00XX01168,2024-03-04,23.4103
INF00XX01168,2024-03-05,23.3848
INF00XX01168,2024-03-06,23.1621
INF00XX01168,2024-03-07,23.2041
INF00XX01168,2024-03-11,22.9415
INF00XX01168,2024-03-12,22.5868
INF00XX01168,2024-03-13,21.7507
INF00XX01168,2024-03-14,22.1631
INF00XX01168,2024-03-15,22.2241
INF00XX01168,2024-03-18,22.2084
INF00XX01168,2024-03-19,21.938
INF00XX01168,2024-03-20,22.0035
INF00XX01168,2024-03-21,22.4376
INF00XX01168,2024-03-22,22.7746
INF00XX01168,2024-03-26,22.8664
INF00XX01168,2024-03-27,23.0443
INF00XX01168,2024-03-28,23.2552
INF00XX01168,2024-04-01,23.588
INF00XX01168,2024-04-02,23.695
INF00XX01168,2024-04-03,23.7913
INF00XX01168,2024-04-04,23.7921
INF00XX01168,2024-04-05,23.7912
INF00XX01168,2024-04-08,23.8599
INF00XX01168,2024-04-09,23.7523
INF00XX01168,2024-04-10,23.8804
INF00XX01168,2024-04-12,23.6671
INF00XX01168,2024-04-15,23.3414
INF00XX01168,2024-04-16,23.3505
INF00XX01168,2024-04-18,23.268
INF00XX01168,2024-04-19,23.3063
INF00XX01168,2024-04-22,23.6016
INF00XX01168,2024-04-23,23.7472
INF00XX01168,2024-04-24,23.8184
INF00XX01168,2024-04-25,23.985
INF00XX01168,2024-04-26,23.9248
INF00XX01168,2024-04-29,24.0576
INF00XX01168,2024-04-30,24.1193
INF00XX01168,2024-05-02,24.2111
INF00XX01168,2024-05-03,24.1374
INF00XX01168,2024-05-06,23.9908
INF00XX01168,2024-05-07,23.5485
INF00XX01168,2024-05-08,23.7434
INF00XX01168,2024-05-09,23.2992
INF00XX01168,2024-05-10,23.4902
INF00XX01168,2024-05-13,23.5614
INF00XX01168,2024-05-14,23.9424
INF00XX01168,2024-05-15,24.0685
INF00XX01168,2024-05-16,24.2394
INF00XX01168,2024-05-17,24.5657
INF00XX01168,2024-05-21,24.7187
INF00XX01168,2024-05-22,24.7976
INF00XX01168,2024-05-23,24.9889
INF00XX01168,2024-05-24,25.132
INF00XX01168,2024-05-27,25.2155
INF00XX01168,2024-05-28,24.9719
INF00XX01168,2024-05-29,24.8408
INF00XX01168,2024-05-30,24.6623
INF00XX01168,2024-05-31,24.857
INF00XX01168,2024-06-03,25.6475
INF00XX01168,2024-06-04,23.5652
INF00XX01168,2024-06-05,24.2321
INF00XX01168,2024-06-06,24.7931
INF00XX01168,2024-06-07,25.284
INF00XX01168,2024-06-10,25.4315
INF00XX01168,2024-06-11,25.5647
INF00XX01168,2024-06-12,25.7097
INF00XX01168,2024-06-13,25.9168
INF00XX01168,2024-06-14,26.175
INF00XX01168,2024-06-18,26.3765
INF00XX01168,2024-06-19,26.2473
INF00XX01168,2024-06-20,26.3443
INF00XX01168,2024-06-21,26.3006
INF00XX01168,2024-06-24,26.3773
INF00XX01168,2024-06-25,26.4231
INF00XX01168,2024-06-26,26.5167
INF00XX01168,2024-06-27,26.4719
INF00XX01168,2024-06-28,26.5328
INF00XX01168,2024-07-01,26.7059
INF00XX01168,2024-07-02,26.6713
INF00XX01168,2024-07-03,26.9304
INF00XX01168,2024-07-04,27.1387
INF00XX01168,2024-07-05,27.2587
INF00XX01168,2024-07-08,27.1404
INF00XX01168,2024-07-09,27.2044
INF00XX01168,2024-07-10,27.0838
INF00XX01168,2024-07-11,27.1283
INF00XX01168,2024-07-12,27.1352
INF00XX01168,2024-07-15,27.3095
INF00XX01168,2024-07-16,27.2567
INF00XX01168,2024-07-18,27.0971
INF00XX01168,2024-07-19,26.5419
INF00XX01168,2024-07-22,26.7425
INF00XX01168,2024-07-23,26.5565
INF00XX01168,2024-07-24,26.7985
INF00XX01168,2024-07-25,26.7648
