,isin,name,category,crisil_rating,detail_info,fund_rating,last_nav,lump_available,sip_available,volatility,maturity_type,1_year,3_year,5_year
4561,INF846K01EB6,Axis Conservative Hybrid Half Yearly IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,3.0,13.3774,Y,Y,6.48477,Open Ended,5.92979,6.26238,11.0
4562,INF846K01EC4,Axis Conservative Hybrid Half Yearly IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,3.0,13.3774,Y,Y,6.48477,Open Ended,5.92979,6.26238,11.0
4563,INF846K01ED2,Axis Conservative Hybrid Quarterly IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,3.0,13.0616,Y,Y,5.65427,Open Ended,6.99503,6.62263,11.1702
4564,INF846K01EE0,Axis Conservative Hybrid Quarterly IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,3.0,13.0616,Y,Y,5.65427,Open Ended,6.99503,6.62263,11.1702
4565,INF846K01EF7,Axis Mid Cap IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,3.0,49.36,Y,Y,16.8292,Open Ended,5.97645,13.8691,26.5772
4566,INF846K01EG5,Axis Mid Cap IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,3.0,49.36,Y,Y,16.8292,Open Ended,5.97645,13.8691,26.5772
4567,INF846K01EH3,Axis Mid Cap Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,4.0,116.58,Y,Y,14.9885,Open Ended,6.71166,14.3126,26.8655
4568,INF846K01EI1,Axis Short Duration Growth Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,5.0,33.039,Y,Y,1.49904,Open Ended,9.3073,7.39626,7.20072
4569,INF846K01EJ9,Axis Short Duration Monthly IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,3.0,10.1416,Y,Y,2.86365,Open Ended,5.91268,6.26923,6.52431
4570,INF846K01EK7,Axis Short Duration Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,3.0,10.1416,Y,Y,2.86365,Open Ended,5.91268,6.26923,6.52431
4571,INF846K01EL5,Axis Short Duration Weekly IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,3.0,10.2514,Y,Y,1.82415,Open Ended,4.88062,5.9229,6.30711
4572,INF846K01EM3,Axis Short Duration Weekly IDCW Reinvest Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,3.0,10.2514,Y,Y,1.82415,Open Ended,4.88062,5.9229,6.30711
4573,INF846K01EN1,Axis Treasury Advantage Growth Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,5.0,3184.021,Y,Y,0.541441,Open Ended,8.24426,7.11836,6.48285
4574,INF846K01EO9,Axis Treasury Advantage Monthly IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,4.0,1015.538,Y,Y,2.28844,Open Ended,8.23776,7.10244,6.47076
4575,INF846K01EP6,Axis Treasury Advantage Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,4.0,1015.538,Y,Y,2.28844,Open Ended,8.23776,7.10244,6.47076
4576,INF846K01EQ4,Axis Treasury Advantage Daily IDCW Reinvest Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,3.0,1012.4737,Y,Y,0.324777,Open Ended,6.11372,6.38482,5.98029
4577,INF846K01ER2,Axis Treasury Advantage Weekly IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,4.0,1012.5209,Y,Y,0.994893,Open Ended,7.67957,6.91786,6.34644
4578,INF846K01ES0,Axis Treasury Advantage Weekly IDCW Reinvest Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,4.0,1012.5209,Y,Y,0.994893,Open Ended,7.67957,6.91786,6.34644
4579,INF846K01ET8,Axis Multi Asset Allocation Monthly IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,1.0,24.7693,Y,Y,10.3463,Open Ended,6.11754,6.78901,18.3154
4580,INF846K01EU6,Axis Multi Asset Allocation Monthly IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,24.7693,Y,Y,10.3463,Open Ended,6.11754,6.78901,18.3154
4581,INF846K01EV4,Axis Multi Asset Allocation Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,1.0,43.4829,Y,Y,10.2709,Open Ended,8.73215,7.6776,18.5086
4582,INF846K01EW2,Axis ELSS Tax Saver Growth Direct Plan,ELSS,Very High Risk,https://www.axismf.com/downloads,2.0,100.777,Y,Y,15.4125,Open Ended,2.99137,8.51314,20.402
4583,INF846K01EX0,Axis ELSS Tax Saver IDCW Payout Direct Plan,ELSS,Very High Risk,https://www.axismf.com/downloads,2.0,50.9053,Y,Y,16.3753,Open Ended,2.34585,9.53914,21.0837
4584,INF846K01EY8,Axis ELSS Tax Saver IDCW Reinvest Direct Plan,ELSS,Very High Risk,https://www.axismf.com/downloads,2.0,50.9053,N,N,16.3753,Open Ended,2.34585,9.53914,21.0837
4585,INF846K01F40,Axis Ultra Short Duration Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,4.0,15.3526,Y,Y,0.409154,Open Ended,7.98675,7.17173,6.22746
4586,INF846K01F57,Axis Ultra Short Duration Daily IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,3.0,10.0371,Y,Y,0.437691,Open Ended,5.66176,6.38289,5.68654
4587,INF846K01F65,Axis Ultra Short Duration Weekly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,3.0,10.057,Y,Y,0.909853,Open Ended,6.61192,6.81726,5.14797
4588,INF846K01F73,Axis Ultra Short Duration Weekly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,3.0,10.057,Y,Y,0.909853,Open Ended,6.61192,6.81726,5.14797
4589,INF846K01F81,Axis Ultra Short Duration Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,4.0,10.079,Y,Y,1.98908,Open Ended,8.04015,7.18808,5.26734
4590,INF846K01F99,Axis Ultra Short Duration Monthly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,4.0,10.079,Y,Y,1.98908,Open Ended,8.04015,7.18808,5.26734
4591,INF846K01G07,Axis Ultra Short Duration Regular IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,4.0,15.354,Y,Y,0.409419,Open Ended,7.98217,7.16497,6.22341
4592,INF846K01G15,Axis Ultra Short Duration Regular IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,4.0,15.354,Y,Y,0.409419,Open Ended,7.98217,7.16497,6.22341
4593,INF846K01J46,Axis Growth Opportunities Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,3.0,32.47,Y,Y,14.8305,Open Ended,5.79948,13.8692,28.2125
4594,INF846K01J53,Axis Growth Opportunities IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,3.0,23.51,Y,Y,15.7148,Open Ended,5.31599,13.465,27.873
4595,INF846K01J61,Axis Growth Opportunities IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,3.0,23.51,Y,Y,15.7148,Open Ended,5.31599,13.465,27.873
4596,INF846K01K35,Axis Small Cap Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,4.0,110.25,Y,Y,14.7421,Open Ended,5.51677,15.6881,33.6953
4597,INF846K01K43,Axis Small Cap IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,4.0,48.63,Y,Y,16.9207,Open Ended,4.82941,15.2391,33.4026
4598,INF846K01K50,Axis Small Cap IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,4.0,48.63,Y,Y,16.9207,Open Ended,4.82941,15.2391,33.4026
4599,INF846K01N40,Axis Overnight Weekly IDCW Payout Direct Plan,Debt - Bonds,Low Risk,https://www.axismf.com/downloads,,1001.1954,Y,N,0.578607,Open Ended,6.67752,6.34673,5.06334
4600,INF846K01N57,Axis Overnight Weekly IDCW Reinvest Direct Plan,Debt - Bonds,Low Risk,https://www.axismf.com/downloads,,1001.1954,Y,N,0.578607,Open Ended,6.67752,6.34673,5.06334
4601,INF846K01N65,Axis Overnight Growth Direct Plan,Debt - Bonds,Low Risk,https://www.axismf.com/downloads,,1352.3593,Y,N,0.0860406,Open Ended,6.67591,6.34922,5.07836
4602,INF846K01N73,Axis Overnight Monthly IDCW Payout Direct Plan,Debt - Bonds,Low Risk,https://www.axismf.com/downloads,,1002.8788,Y,N,1.27422,Open Ended,6.67497,6.34768,5.07745
4603,INF846K01N81,Axis Overnight Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Low Risk,https://www.axismf.com/downloads,,1002.8788,Y,N,1.27422,Open Ended,6.67497,6.34768,5.07745
4604,INF846K01N99,Axis Overnight Daily IDCW Reinvest Direct Plan,Debt - Bonds,Low Risk,https://www.axismf.com/downloads,,1000.5073,Y,N,0.128059,Open Ended,5.92669,6.07827,4.90775
4605,INF846K01PJ5,Axis Credit Risk Growth Direct Plan,Debt - Bonds,High Risk,https://www.axismf.com/downloads,4.0,23.4157,Y,Y,1.21573,Open Ended,9.38763,7.66669,7.64484
4606,INF846K01PK3,Axis Credit Risk Weekly IDCW Payout Direct Plan,Debt - Bonds,High Risk,https://www.axismf.com/downloads,3.0,10.3004,Y,Y,1.60853,Open Ended,5.16924,6.25858,6.75514
4607,INF846K01PL1,Axis Credit Risk Weekly IDCW Reinvest Direct Plan,Debt - Bonds,High Risk,https://www.axismf.com/downloads,3.0,10.3004,Y,Y,1.60853,Open Ended,5.16924,6.25858,6.75514
4608,INF846K01PM9,Axis Credit Risk Monthly IDCW Payout Direct Plan,Debt - Bonds,High Risk,https://www.axismf.com/downloads,3.0,10.1513,Y,Y,2.9001,Open Ended,5.5715,6.39372,6.87739
4609,INF846K01PN7,Axis Credit Risk Monthly IDCW Reinvest Direct Plan,Debt - Bonds,High Risk,https://www.axismf.com/downloads,3.0,10.1513,Y,Y,2.9001,Open Ended,5.5715,6.39372,6.87739
4610,INF846K01PZ1,Axis Arbitrage Growth Direct Plan,Equity,Low Risk,https://www.axismf.com/downloads,,19.9763,Y,Y,1.00949,Open Ended,7.9524,7.26783,6.11665
4611,INF846K01Q62,Axis Money Market Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,5.0,1419.3295,Y,Y,0.475954,Open Ended,8.0774,7.20242,6.25516
4612,INF846K01Q70,Axis Money Market Daily IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,3.0,1005.6136,Y,Y,0.31213,Open Ended,6.23853,6.56517,5.80011
4613,INF846K01Q88,Axis Money Market Annual IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,2.0,1239.694,Y,Y,0.666665,Open Ended,4.68659,5.98513,5.50306
4614,INF846K01Q96,Axis Money Market Annual IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,2.0,1239.694,Y,Y,0.666665,Open Ended,4.68659,5.98513,5.50306
4615,INF846K01QA2,Axis Arbitrage Monthly IDCW Payout Direct Plan,Equity,Low Risk,https://www.axismf.com/downloads,,12.1165,Y,Y,1.8164,Open Ended,3.53461,5.77909,5.32083
4616,INF846K01QB0,Axis Arbitrage Monthly IDCW Reinvest Direct Plan,Equity,Low Risk,https://www.axismf.com/downloads,,12.1165,Y,Y,1.8164,Open Ended,3.53461,5.77909,5.32083
4617,INF846K01R04,Axis Money Market Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,3.0,1012.7015,Y,Y,1.92188,Open Ended,4.80246,6.10212,5.60095
4618,INF846K01R12,Axis Money Market Monthly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,3.0,1012.7015,Y,Y,1.92188,Open Ended,4.80246,6.10212,5.60095
4619,INF846K01R20,Axis Money Market Quarterly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,5.0,1147.8492,Y,Y,1.91302,Open Ended,7.14675,6.88935,6.27263
4620,INF846K01R38,Axis Money Market Quarterly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,5.0,1147.8492,Y,Y,1.91302,Open Ended,7.14675,6.88935,6.27263
4621,INF846K01RH5,Axis Short Duration Regular IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,4.0,20.2133,Y,Y,1.70274,Open Ended,9.30517,7.39199,7.19802
4622,INF846K01RI3,Axis Short Duration Regular IDCW Reinvest Direct Plan,Debt - Bonds,Low to Moderate Risk,https://www.axismf.com/downloads,4.0,20.2133,Y,Y,1.70274,Open Ended,9.30517,7.39199,7.19802
4623,INF846K01S29,Axis Nifty 100 Index Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,21.0677,Y,Y,18.0509,Open Ended,3.88976,11.0284,24.4055
4624,INF846K01S37,Axis Nifty 100 Index IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,21.0977,Y,Y,18.1105,Open Ended,3.88964,11.0284,24.4057
4625,INF846K01S45,Axis Nifty 100 Index IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,21.0977,Y,Y,18.1105,Open Ended,3.88964,11.0284,24.4057
4626,INF846K01S86,Axis Retirement Aggressive Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,18.9,Y,Y,13.145,Open Ended,8.30946,12.1465,18.2338
4627,INF846K01S94,Axis Retirement Aggressive IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,18.85,Y,Y,13.1346,Open Ended,8.27111,12.1312,18.2001
4628,INF846K01T28,Axis Retirement Dynamic Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,20.04,Y,Y,11.3152,Open Ended,8.61789,13.5995,17.5727
4629,INF846K01T36,Axis Retirement Dynamic IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,19.81,Y,Y,11.3388,Open Ended,8.54795,13.4963,17.46
4630,INF846K01T69,Axis Retirement Conservative Growth Direct Plan,Debt - Bonds,High Risk,https://www.axismf.com/downloads,,16.8235,Y,Y,6.56029,Open Ended,7.26605,8.59449,12.2542
4631,INF846K01T77,Axis Retirement Conservative IDCW Payout Direct Plan,Debt - Bonds,High Risk,https://www.axismf.com/downloads,,16.6397,Y,Y,6.59521,Open Ended,7.15449,8.46436,12.1066
4632,INF846K01U09,Axis Income Advantage FoF Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,14.3857,Y,Y,2.11203,Open Ended,9.74832,7.38827,7.1635
4633,INF846K01U17,Axis Income Advantage FoF Annual IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,13.2651,Y,Y,2.76754,Open Ended,7.71498,6.69932,6.75148
4634,INF846K01U25,Axis Income Advantage FoF Annual IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,13.2651,Y,Y,2.76754,Open Ended,7.71498,6.69932,6.75148
4635,INF846K01U33,Axis Income Advantage FoF Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,14.3977,Y,Y,2.10845,Open Ended,9.74861,7.38763,7.16916
4636,INF846K01U41,Axis Income Advantage FoF Monthly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,14.3977,Y,Y,2.10845,Open Ended,9.74861,7.38763,7.16916
4637,INF846K01U58,Axis Income Advantage FoF Quarterly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,11.7652,Y,Y,3.47526,Open Ended,8.795,6.18181,6.43573
4638,INF846K01U66,Axis Income Advantage FoF Quarterly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,11.7652,Y,Y,3.47526,Open Ended,8.795,6.18181,6.43573
4639,INF846K01U74,Axis Income Advantage FoF Half Yearly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,11.49,Y,Y,3.41904,Open Ended,5.94508,6.12596,0.0
4640,INF846K01U82,Axis Income Advantage FoF Half Yearly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,11.49,Y,Y,3.41905,Open Ended,5.94508,6.12596,0.0
4641,INF846K01U90,Axis Income Advantage FoF Regular IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,14.3983,Y,Y,2.11144,Open Ended,9.76155,8.81519,8.48799
4642,INF846K01V08,Axis Income Advantage FoF Regular IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,14.3983,Y,Y,2.11144,Open Ended,9.76155,8.81519,8.48799
4643,INF846K01VJ3,Axis Equity Saving Growth Direct Plan,Equity,Moderately High Risk,https://www.axismf.com/downloads,3.0,24.08,Y,Y,7.12391,Open Ended,7.11091,9.34359,14.2935
4644,INF846K01VK1,Axis Equity Saving Monthly IDCW Payout Direct Plan,Equity,Moderately High Risk,https://www.axismf.com/downloads,3.0,13.59,Y,Y,7.37387,Open Ended,4.31784,8.36272,13.973
4645,INF846K01VL9,Axis Equity Saving Monthly IDCW Reinvest Direct Plan,Equity,Moderately High Risk,https://www.axismf.com/downloads,3.0,13.59,Y,Y,7.37387,Open Ended,4.31784,8.36272,13.973
4646,INF846K01VM7,Axis Equity Saving Quarterly IDCW Payout Direct Plan,Equity,Moderately High Risk,https://www.axismf.com/downloads,3.0,13.85,Y,Y,7.74262,Open Ended,4.99603,8.56742,13.7901
4647,INF846K01VN5,Axis Equity Saving Quarterly IDCW Reinvest Direct Plan,Equity,Moderately High Risk,https://www.axismf.com/downloads,3.0,13.85,Y,Y,7.74262,Open Ended,4.99603,8.56742,13.7901
4648,INF846K01W23,Axis ESG Integration Strategy Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,3.0,21.33,Y,Y,14.9571,Open Ended,3.89674,9.87568,19.8384
4649,INF846K01W31,Axis ESG Integration Strategy IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,2.0,15.2,Y,Y,16.6399,Open Ended,-5.05934,6.14508,17.2475
4650,INF846K01W49,Axis ESG Integration Strategy IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,2.0,15.2,Y,Y,16.6399,Open Ended,-5.05934,6.14508,17.2475
4651,INF846K01WO1,Axis Childrens Compulsory Lock In Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,27.7029,N,N,11.25,Open Ended,8.48954,6.50125,18.0066
4652,INF846K01WP8,Axis Childrens Compulsory Lock In IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,27.6794,N,N,11.25,Open Ended,8.48917,6.5014,18.0065
4653,INF846K01WQ6,Axis Childrens No Lock In IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,27.7362,N,N,11.2498,Open Ended,8.52401,6.54753,18.0544
4654,INF846K01WR4,Axis Childrens No Lock In Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,28.2279,N,N,11.2481,Open Ended,8.70298,6.72401,18.2318
4655,INF846K01WS2,Axis Childrens No Lock In IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,27.7362,N,N,11.2498,Open Ended,8.52401,6.54753,18.0544
4656,INF846K01X06,Axis Global Equity Alpha FoF Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,17.6723,Y,Y,16.2553,Open Ended,7.39123,10.7904,0.0
4657,INF846K01X14,Axis Global Equity Alpha FoF IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,17.6688,Y,Y,16.2557,Open Ended,7.37779,10.7837,0.0
4658,INF846K01X22,Axis Global Equity Alpha FoF IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,17.6688,Y,Y,16.2557,Open Ended,7.37779,10.7837,0.0
4659,INF846K01X71,Axis Innovation Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,17.42,Y,Y,13.7556,Open Ended,4.62462,10.3891,0.0
4660,INF846K01X89,Axis Innovation IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,15.85,Y,Y,14.4249,Open Ended,-4.8048,6.96782,0.0
4661,INF846K01X97,Axis Innovation IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,15.85,Y,Y,14.4249,Open Ended,-4.8048,6.96782,0.0
4662,INF846K01XP6,Axis Equity Saving Regular IDCW Payout Direct Plan,Equity,Moderately High Risk,https://www.axismf.com/downloads,3.0,13.0,Y,Y,10.3923,Open Ended,-1.74772,6.00027,12.1781
4663,INF846K01XQ4,Axis Equity Saving Regular IDCW Reinvest Direct Plan,Equity,Moderately High Risk,https://www.axismf.com/downloads,3.0,13.0,Y,Y,10.3923,Open Ended,-1.74772,6.00027,12.1781
4664,INF846K01Y39,Axis Greater China Equity FoF Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,7.96,Y,Y,23.4838,Open Ended,13.1387,0.39012,0.0
4665,INF846K01Y47,Axis Greater China Equity FoF IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,7.96,Y,Y,23.4194,Open Ended,13.1387,0.39012,0.0
4666,INF846K01Y54,Axis Greater China Equity FoF IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,7.96,Y,Y,23.4315,Open Ended,13.1387,0.39012,0.0
4667,INF846K01Z20,Axis Global Innovation FoF Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,12.48,Y,Y,19.8422,Open Ended,2.04415,7.98919,0.0
4668,INF846K01Z38,Axis Global Innovation FoF IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,12.48,Y,Y,19.8264,Open Ended,2.12766,7.98919,0.0
4669,INF846K01Z46,Axis Global Innovation FoF IDCW Reinvest Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,12.48,Y,Y,19.8264,Open Ended,2.12766,7.98919,0.0
4670,INF846K01Z87,Axis Quant Growth Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,15.5,Y,Y,14.032,Open Ended,-5.99135,10.4689,0.0
4671,INF846K01Z95,Axis Quant IDCW Payout Direct Plan,Equity,Very High Risk,https://www.axismf.com/downloads,,15.5,Y,Y,14.0502,Open Ended,-5.99135,10.4689,0.0
4672,INF846K01ZM8,Axis Corporate Bond Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,5.0,17.7102,Y,Y,1.58888,Open Ended,9.47562,7.48997,7.5265
4673,INF846K01ZN6,Axis Corporate Bond Daily IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,5.0,10.2348,Y,Y,1.42049,Open Ended,7.83381,6.91966,7.0951
4674,INF846K01ZO4,Axis Corporate Bond Weekly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,3.0,10.3702,Y,Y,1.87315,Open Ended,4.60737,5.85526,6.53185
4675,INF846K01ZP1,Axis Corporate Bond Weekly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,3.0,10.3702,Y,Y,1.87315,Open Ended,4.60737,5.85526,6.53185
4676,INF846K01ZQ9,Axis Corporate Bond Monthly IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,3.0,10.2896,Y,Y,3.20053,Open Ended,5.44507,6.13703,6.7119
4677,INF846K01ZR7,Axis Corporate Bond Monthly IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,3.0,10.2896,Y,Y,3.20053,Open Ended,5.44507,6.13703,6.7119
4678,INF846K01ZS5,Axis Corporate Bond Regular IDCW Payout Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,5.0,13.8167,Y,Y,2.12628,Open Ended,9.51834,7.25262,7.38201
4679,INF846K01ZT3,Axis Corporate Bond Regular IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,5.0,13.8167,Y,Y,2.12628,Open Ended,9.51834,7.25262,7.38201
4680,INF846KA1010,Axis Crisil Ibx Aaa Bond Nbfc Hfc Jun 2027 Index IDCW Reinvest Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,10.2833,Y,Y,0.73887,Open Ended,0.0,0.0,0.0
4681,INF846KA1028,Axis Crisil Ibx Aaa Bond Nbfc Hfc Jun 2027 Index Growth Direct Plan,Debt - Bonds,Moderate Risk,https://www.axismf.com/downloads,,10.2811,Y,Y,0.739462,Open Ended,0.0,0.0,0.0
4682,INF879O01027,Parag Parikh Flexi Cap Growth Direct Plan,Equity,Very High Risk,https://amc.ppfas.com/downloads/kim-sid-and-sai/,5.0,84.5849,Y,Y,12.186,Open Ended,11.6668,16.9641,31.8089
4683,INF879O01068,Parag Parikh Liquid Growth Direct Plan,Debt - Bonds,Low to Moderate Risk,https://amc.ppfas.com/downloads/kim-sid-and-sai/,,1437.9815,Y,Y,0.127367,Open Ended,7.04429,6.4491,5.17111
4684,INF879O01084,Parag Parikh Liquid Monthly IDCW Payout Direct Plan,Debt - Bonds,Low to Moderate Risk,https://amc.ppfas.com/downloads/kim-sid-and-sai/,,1003.7445,Y,Y,1.39777,Open Ended,3.96127,5.28513,4.47956
4686,INF879O01100,Parag Parikh ELSS Tax Saver Growth Direct Plan,ELSS,Very High Risk,https://amc.ppfas.com/downloads/kim-sid-and-sai/,5.0,31.6977,Y,Y,14.1138,Open Ended,10.858,16.5339,30.9219
4687,INF879O01118,Parag Parikh Liquid Daily IDCW Reinvest Direct Plan,Debt - Bonds,Low to Moderate Risk,https://amc.ppfas.com/downloads/kim-sid-and-sai/,,1001.0216,Y,Y,0.0345187,Open Ended,4.78461,5.68741,4.70933
4688,INF879O01134,Parag Parikh Liquid Weekly IDCW Reinvest Direct Plan,Debt - Bonds,Low to Moderate Risk,https://amc.ppfas.com/downloads/kim-sid-and-sai/,,1002.3961,Y,Y,0.64744,Open Ended,2.57031,2.23972,1.33029
4689,INF879O01159,Parag Parikh Conservative Hybrid Monthly Income Distribution Cum Capital Withdrawal IDCW Payout Direct Plan,Debt - Bonds,Moderately High Risk,https://amc.ppfas.com/downloads/kim-sid-and-sai/,5.0,10.8916,Y,N,4.25508,Open Ended,8.76676,10.9261,0.0
4691,INF879O01175,Parag Parikh Conservative Hybrid Growth Direct Plan,Debt - Bonds,Moderately High Risk,https://amc.ppfas.com/downloads/kim-sid-and-sai/,5.0,14.8561,Y,Y,3.13729,Open Ended,10.0563,11.3631,0.0
4692,INF879O01225,Parag Parikh Arbitrage Growth Direct Plan,Equity,Low Risk,https://amc.ppfas.com/downloads/kim-sid-and-sai/,,11.1102,Y,Y,0.968678,Open Ended,7.4957,0.0,0.0
